"No.","Time","Source","Destination","Protocol","Length","Info"
"1720","26.561601","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","387","Application Data, Application Data"
"1721","26.561689","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53918  >  443 [ACK] Seq=568 Ack=4410 Win=66048 Len=0"
"1722","26.562305","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TLSv1.3","154","Change Cipher Spec, Application Data"
"1723","26.562635","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TLSv1.3","826","Application Data"
"1724","26.564782","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","74","443  >  53915 [ACK] Seq=1 Ack=536 Win=31872 Len=0"
"1725","26.569163","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Server Hello, Change Cipher Spec, Application Data"
"1726","26.569163","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=1413 Ack=536 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1727","26.569163","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1346","Application Data"
"1728","26.569163","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","387","Application Data, Application Data"
"1729","26.569545","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=536 Ack=4410 Win=66304 Len=0"
"1730","26.570290","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TLSv1.3","154","Change Cipher Spec, Application Data"
"1731","26.570563","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TLSv1.3","830","Application Data"
"1732","26.611471","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data"
"1733","26.612386","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53913 [PSH, ACK] Seq=28969 Ack=2823 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1734","26.612550","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53913  >  443 [ACK] Seq=2823 Ack=30381 Win=66304 Len=0"
"1735","26.618839","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53913 [ACK] Seq=30381 Ack=2823 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1736","26.618839","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53913 [PSH, ACK] Seq=31793 Ack=2823 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1737","26.619086","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53913  >  443 [ACK] Seq=2823 Ack=33205 Win=66304 Len=0"
"1738","26.631683","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","274","Application Data, Application Data"
"1739","26.638111","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","683","Application Data"
"1740","26.684257","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53913  >  443 [ACK] Seq=2823 Ack=33405 Win=66048 Len=0"
"1741","26.684346","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53912  >  443 [ACK] Seq=2115 Ack=25295 Win=65536 Len=0"
"1742","26.759804","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","74","443  >  53917 [ACK] Seq=261 Ack=1633 Win=31872 Len=0"
"1743","26.759804","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","377","Application Data"
"1744","26.767919","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","377","Application Data"
"1745","26.767919","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","377","Application Data"
"1746","26.768252","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53918  >  443 [ACK] Seq=1400 Ack=5016 Win=65280 Len=0"
"1747","26.768683","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","74","443  >  53916 [ACK] Seq=261 Ack=1660 Win=31872 Len=0"
"1748","26.769143","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","377","Application Data"
"1749","26.770370","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1396","Application Data"
"1750","26.770417","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53916  >  443 [ACK] Seq=1660 Ack=1886 Win=66304 Len=0"
"1751","26.784970","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","74","443  >  53915 [ACK] Seq=4410 Ack=1372 Win=31872 Len=0"
"1752","26.784970","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data"
"1753","26.784970","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53918 [PSH, ACK] Seq=6428 Ack=1400 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1754","26.784970","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53918 [ACK] Seq=7840 Ack=1400 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1755","26.784970","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53918 [PSH, ACK] Seq=9252 Ack=1400 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1756","26.784970","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","377","Application Data"
"1757","26.784970","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","377","Application Data"
"1758","26.785063","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53918  >  443 [ACK] Seq=1400 Ack=10664 Win=66304 Len=0"
"1759","26.785105","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=1372 Ack=5016 Win=65536 Len=0"
"1760","26.786183","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data"
"1761","26.786183","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=6428 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1762","26.786183","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=7840 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1763","26.786183","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=9252 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1764","26.786235","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=1372 Ack=10664 Win=66304 Len=0"
"1765","26.796934","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data"
"1766","26.796934","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [PSH, ACK] Seq=1976 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1767","26.797003","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53917  >  443 [ACK] Seq=1633 Ack=3388 Win=66304 Len=0"
"1768","26.798703","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [ACK] Seq=3388 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1769","26.798703","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [PSH, ACK] Seq=4800 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1770","26.798703","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [ACK] Seq=6212 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1771","26.798703","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [PSH, ACK] Seq=7624 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1772","26.798703","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data, Application Data, Application Data"
"1773","26.798703","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [PSH, ACK] Seq=10448 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1774","26.798824","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53917  >  443 [ACK] Seq=1633 Ack=11860 Win=66304 Len=0"
"1775","26.800967","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53918 [ACK] Seq=10664 Ack=1400 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1776","26.800967","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1152","Application Data"
"1777","26.800967","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=10664 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1778","26.800967","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=12076 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1779","26.801247","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53918  >  443 [ACK] Seq=1400 Ack=13154 Win=66304 Len=0"
"1780","26.801307","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=1372 Ack=13488 Win=66304 Len=0"
"1781","26.804414","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TLSv1.3","829","Application Data"
"1782","26.810594","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [ACK] Seq=11860 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1783","26.810594","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [PSH, ACK] Seq=13272 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1784","26.810699","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53917  >  443 [ACK] Seq=1633 Ack=14684 Win=66304 Len=0"
"1785","26.813562","192.168.1.17","192.168.1.254","DNS","75","Standard query 0x72c6 AAAA ringzer0ctf.com"
"1786","26.813742","192.168.1.17","192.168.1.254","DNS","75","Standard query 0xf379 A ringzer0ctf.com"
"1787","26.813849","192.168.1.17","192.168.1.254","DNS","75","Standard query 0x57f3 HTTPS ringzer0ctf.com"
"1788","26.815873","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data"
"1789","26.815873","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=14900 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1790","26.816168","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=1372 Ack=16312 Win=66304 Len=0"
"1791","26.822099","192.168.1.254","192.168.1.17","DNS","91","Standard query response 0xf379 A ringzer0ctf.com A 45.45.148.200"
"1792","26.830958","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=16312 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1793","26.830958","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=17724 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1794","26.831064","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=1372 Ack=19136 Win=66304 Len=0"
"1795","26.846354","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=19136 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1796","26.846354","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data"
"1797","26.846443","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=1372 Ack=21960 Win=66304 Len=0"
"1798","26.852370","192.168.1.254","192.168.1.17","DNS","151","Standard query response 0x72c6 AAAA ringzer0ctf.com AAAA 64:ff9b::2d2d:94c8 NS ns1.stgraber.org NS ns2.stgraber.org"
"1799","26.871318","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","86","53919  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"1800","26.999118","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=21960 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1801","26.999118","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=23372 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1802","26.999189","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=1372 Ack=24784 Win=66304 Len=0"
"1803","27.006420","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=24784 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1804","27.006420","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=26196 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1805","27.006497","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=1372 Ack=27608 Win=66304 Len=0"
"1806","27.007600","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [ACK] Seq=14684 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1807","27.007600","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data, Application Data, Application Data"
"1808","27.007709","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53917  >  443 [ACK] Seq=1633 Ack=17508 Win=66304 Len=0"
"1809","27.011920","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53918 [ACK] Seq=13154 Ack=2155 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1810","27.011920","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","156","Application Data"
"1811","27.012005","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53918  >  443 [ACK] Seq=2155 Ack=14648 Win=66304 Len=0"
"1812","27.013715","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [ACK] Seq=17508 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1813","27.013715","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [PSH, ACK] Seq=18920 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1814","27.013818","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53917  >  443 [ACK] Seq=1633 Ack=20332 Win=66304 Len=0"
"1815","27.015259","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TLSv1.3","827","Application Data"
"1816","27.021705","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=27608 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1817","27.021705","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data"
"1818","27.021782","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=1372 Ack=30432 Win=66304 Len=0"
"1819","27.028245","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [ACK] Seq=20332 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1820","27.028245","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [PSH, ACK] Seq=21744 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1821","27.028313","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53917  >  443 [ACK] Seq=1633 Ack=23156 Win=66304 Len=0"
"1822","27.036845","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=30432 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1823","27.036845","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=31844 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1824","27.036945","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=1372 Ack=33256 Win=66304 Len=0"
"1825","27.042465","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [ACK] Seq=23156 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1826","27.042465","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data, Application Data, Application Data"
"1827","27.042539","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53917  >  443 [ACK] Seq=1633 Ack=25980 Win=66304 Len=0"
"1828","27.051654","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=33256 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1829","27.051654","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=34668 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1830","27.051755","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=1372 Ack=36080 Win=66304 Len=0"
"1831","27.057063","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [ACK] Seq=25980 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1832","27.057063","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [PSH, ACK] Seq=27392 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1833","27.057160","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53917  >  443 [ACK] Seq=1633 Ack=28804 Win=66304 Len=0"
"1834","27.066217","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=36080 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1835","27.066217","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data"
"1836","27.066314","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=1372 Ack=38904 Win=66304 Len=0"
"1837","27.071371","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [ACK] Seq=28804 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1838","27.071371","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [PSH, ACK] Seq=30216 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1839","27.071475","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53917  >  443 [ACK] Seq=1633 Ack=31628 Win=66304 Len=0"
"1840","27.076465","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","86","443  >  53919 [SYN, ACK] Seq=0 Ack=1 Win=32120 Len=0 MSS=1412 SACK_PERM WS=128"
"1841","27.076602","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53919  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"1842","27.077380","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TLSv1.3","641","Client Hello (SNI=ringzer0ctf.com)"
"1843","27.080199","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=38904 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1844","27.080199","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=40316 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1845","27.080309","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=1372 Ack=41728 Win=66304 Len=0"
"1846","27.085944","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [ACK] Seq=31628 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1847","27.085944","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data, Application Data, Application Data"
"1848","27.086061","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53917  >  443 [ACK] Seq=1633 Ack=34452 Win=66304 Len=0"
"1849","27.093636","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=41728 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1850","27.100304","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [ACK] Seq=34452 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1851","27.100304","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [PSH, ACK] Seq=35864 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1852","27.100424","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53917  >  443 [ACK] Seq=1633 Ack=37276 Win=66304 Len=0"
"1853","27.101119","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [ACK] Seq=43140 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1854","27.101119","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=44552 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1855","27.101212","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=1372 Ack=45964 Win=66304 Len=0"
"1856","27.109880","192.168.1.254","192.168.1.17","DNS","142","Standard query response 0x57f3 HTTPS ringzer0ctf.com SOA samba03.stgraber.net"
"1857","27.114536","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TLSv1.3","1486","Application Data"
"1858","27.114536","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53915 [PSH, ACK] Seq=47376 Ack=1372 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
"1859","27.114762","2402:e280:3dea:2f0:c818:33e0:411:b0eb","64:ff9b::2d2d:94c8","TCP","74","53915  >  443 [ACK] Seq=1372 Ack=48788 Win=66304 Len=0"
"1860","27.115146","64:ff9b::2d2d:94c8","2402:e280:3dea:2f0:c818:33e0:411:b0eb","TCP","1486","443  >  53917 [ACK] Seq=37276 Ack=1633 Win=31872 Len=1412 [TCP segment of a reassembled PDU]"
